date,time,realp,reactivep,voltage,gt,sm1,sm2,sm3,realpkwh,reactivepkwh,sm1kwh,sm2kwh,sm3kwh,prediction
17/12/2006,10:04:00,3.48,0.066,235.97,14.6,0,0,18,0.058,0.0011,0,0,0.018,0.0509
17/12/2006,10:05:00,3.572,0.046,235.65,15,0,0,17,0.0595,0.0008,0,0,0.017,0.0509
17/12/2006,10:06:00,3.56,0.058,235.44,15,0,0,18,0.0593,0.001,0,0,0.018,0.0509
17/12/2006,10:07:00,3.528,0.056,234.71,15,0,0,17,0.0588,0.0009,0,0,0.017,0.0509
17/12/2006,10:08:00,3.49,0.05,233.52,14.8,0,0,16,0.0582,0.0008,0,0,0.016,0.0509
17/12/2006,10:09:00,2.038,0.068,235.76,9.4,0,0,17,0.034,0.0011,0,0,0.017,0.0509
17/12/2006,10:10:00,1.406,0.078,237.13,5.8,0,0,18,0.0234,0.0013,0,0,0.018,0.0509
17/12/2006,10:11:00,2.84,0.064,236.1,12.6,0,0,17,0.0473,0.0011,0,0,0.017,0.0509
17/12/2006,10:12:00,3.388,0.06,235.99,14.2,0,0,17,0.0565,0.001,0,0,0.017,0.0509
17/12/2006,10:13:00,3.394,0.062,236.29,14.2,0,0,17,0.0566,0.001,0,0,0.017,0.0509
17/12/2006,10:14:00,3.36,0.06,235.94,14.2,0,0,17,0.056,0.001,0,0,0.017,0.0509
17/12/2006,10:15:00,1.354,0.084,238.25,5.6,0,0,18,0.0226,0.0014,0,0,0.018,0.0509
17/12/2006,10:16:00,1.334,0.082,237.88,5.6,0,0,17,0.0222,0.0014,0,0,0.017,0.0509
17/12/2006,10:17:00,1.358,0.09,238.01,5.6,0,0,17,0.0226,0.0015,0,0,0.017,0.0509
17/12/2006,10:18:00,1.37,0.118,237.93,5.8,0,0,18,0.0228,0.002,0,0,0.018,0.0509
17/12/2006,10:19:00,1.322,0.054,237.72,5.4,0,0,17,0.022,0.0009,0,0,0.017,0.0509
17/12/2006,10:20:00,1.304,0.05,236.92,5.4,0,0,17,0.0217,0.0008,0,0,0.017,0.0509
17/12/2006,10:21:00,1.394,0.07,238.37,5.8,0,0,17,0.0232,0.0012,0,0,0.017,0.0509
17/12/2006,10:22:00,1.702,0.082,238.37,7,0,0,18,0.0284,0.0014,0,0,0.018,0.0509
17/12/2006,10:23:00,2.242,0.162,237.33,10,1,7,17,0.0374,0.0027,0.001,0.007,0.017,0.0509
17/12/2006,10:24:00,3.714,0.296,235.15,15.8,2,35,17,0.0619,0.0049,0.002,0.035,0.017,0.0619
17/12/2006,10:25:00,3.212,0.304,235.99,14.2,1,26,17,0.0535,0.0051,0.001,0.026,0.017,0.0535
17/12/2006,10:26:00,3.694,0.28,235.16,15.6,1,35,17,0.0616,0.0047,0.001,0.035,0.017,0.0616
17/12/2006,10:27:00,3.204,0.292,236.08,14,1,27,17,0.0534,0.0049,0.001,0.027,0.017,0.0534
17/12/2006,10:28:00,3.676,0.268,234.85,15.6,1,35,17,0.0613,0.0045,0.001,0.035,0.017,0.0613
17/12/2006,10:29:00,3.666,0.282,234.34,15.6,2,35,17,0.0611,0.0047,0.002,0.035,0.017,0.0611
17/12/2006,10:30:00,3.678,0.204,236.01,15.6,1,35,17,0.0613,0.0034,0.001,0.035,0.017,0.0613
17/12/2006,10:31:00,3.722,0.3,236.22,15.8,1,37,17,0.062,0.005,0.001,0.037,0.017,0.062
17/12/2006,10:32:00,3.716,0.28,236.39,15.6,1,36,17,0.0619,0.0047,0.001,0.036,0.017,0.0619
17/12/2006,10:33:00,3.75,0.298,236.67,15.8,1,37,17,0.0625,0.005,0.001,0.037,0.017,0.0625
17/12/2006,10:34:00,4.17,0.268,235.42,18,6,36,17,0.0695,0.0045,0.006,0.036,0.017,0.0695
17/12/2006,10:35:00,5.776,0.266,232.89,24.8,37,36,17,0.0963,0.0044,0.037,0.036,0.017,0.0963
17/12/2006,10:36:00,5.718,0.244,232.07,24.6,37,35,16,0.0953,0.0041,0.037,0.035,0.016,0.0963
17/12/2006,10:37:00,5.738,0.26,232.13,24.6,36,35,17,0.0956,0.0043,0.036,0.035,0.017,0.0963
17/12/2006,10:38:00,5.714,0.242,231.99,24.6,37,36,16,0.0952,0.004,0.037,0.036,0.016,0.0963
17/12/2006,10:39:00,5.732,0.268,231.88,24.6,36,35,17,0.0955,0.0045,0.036,0.035,0.017,0.0963
17/12/2006,10:40:00,5.73,0.272,231.61,24.6,36,35,16,0.0955,0.0045,0.036,0.035,0.016,0.0963
17/12/2006,10:41:00,5.848,0.396,232.11,25.2,37,36,17,0.0975,0.0066,0.037,0.036,0.017,0.0963
17/12/2006,10:42:00,5.842,0.38,232.47,25,36,35,16,0.0974,0.0063,0.036,0.035,0.016,0.0963
17/12/2006,10:43:00,5.88,0.4,233.05,25.2,37,36,17,0.098,0.0067,0.037,0.036,0.017,0.0963
17/12/2006,10:44:00,5.872,0.384,233.26,25.2,36,35,17,0.0979,0.0064,0.036,0.035,0.017,0.0963
17/12/2006,10:45:00,5.07,0.416,234.44,21.8,37,23,17,0.0845,0.0069,0.037,0.023,0.017,0.0963
17/12/2006,10:46:00,5.488,0.396,234.81,23.4,38,27,16,0.0915,0.0066,0.038,0.027,0.016,0.0963
17/12/2006,10:47:00,5.898,0.404,233.85,25.2,36,36,17,0.0983,0.0067,0.036,0.036,0.017,0.0963
17/12/2006,10:48:00,5.026,0.382,232.73,22,25,35,17,0.0838,0.0064,0.025,0.035,0.017,0.0838
17/12/2006,10:49:00,3.246,0.4,234.31,14.2,1,29,17,0.0541,0.0067,0.001,0.029,0.017,0.0541
17/12/2006,10:50:00,2.712,0.256,234.81,11.8,2,21,16,0.0452,0.0043,0.002,0.021,0.016,0.0452
17/12/2006,10:51:00,3.538,0.26,233.91,15,1,36,17,0.059,0.0043,0.001,0.036,0.017,0.059
17/12/2006,10:52:00,3.574,0.254,235.74,15.2,1,36,17,0.0596,0.0042,0.001,0.036,0.017,0.0596
17/12/2006,10:53:00,3.016,0.286,237.04,12.8,1,25,17,0.0503,0.0048,0.001,0.025,0.017,0.0503
17/12/2006,10:54:00,3.002,0.224,237.17,12.8,1,26,18,0.05,0.0037,0.001,0.026,0.018,0.05
17/12/2006,10:55:00,4.444,0.136,235.97,19.2,2,50,17,0.0741,0.0023,0.002,0.05,0.017,0.0741
17/12/2006,10:56:00,5.568,0.106,234.01,23.8,1,71,17,0.0928,0.0018,0.001,0.071,0.017,0.0928
17/12/2006,10:57:00,4.84,0.132,235.21,20.6,1,59,16,0.0807,0.0022,0.001,0.059,0.016,0.0807
17/12/2006,10:58:00,5.066,0.112,234.54,21.6,1,62,17,0.0844,0.0019,0.001,0.062,0.017,0.0844
17/12/2006,10:59:00,5.57,0.154,232.91,23.8,1,70,17,0.0928,0.0026,0.001,0.07,0.017,0.0928
17/12/2006,11:00:00,3.65,0.22,234.55,15.6,1,40,17,0.0608,0.0037,0.001,0.04,0.017,0.0608
17/12/2006,11:01:00,2.394,0.248,235.94,10.2,2,17,17,0.0399,0.0041,0.002,0.017,0.017,0.0399
17/12/2006,11:02:00,3.024,0.222,234.81,13.2,1,29,17,0.0504,0.0037,0.001,0.029,0.017,0.0504
17/12/2006,11:03:00,3.25,0.232,234.6,14.2,1,29,17,0.0542,0.0039,0.001,0.029,0.017,0.0542
17/12/2006,11:04:00,3.378,0.16,235.39,14.4,1,34,17,0.0563,0.0027,0.001,0.034,0.017,0.0563
17/12/2006,11:05:00,2.264,0.144,237.06,9.6,2,12,17,0.0377,0.0024,0.002,0.012,0.017,0.0377
17/12/2006,11:06:00,3.108,0.112,235.01,13.4,1,28,17,0.0518,0.0019,0.001,0.028,0.017,0.0518
17/12/2006,11:07:00,2.978,0.11,233.95,13.2,1,26,16,0.0496,0.0018,0.001,0.026,0.016,0.0496
17/12/2006,11:08:00,1.966,0.118,234.51,8.6,1,12,17,0.0328,0.002,0.001,0.012,0.017,0.0328
17/12/2006,11:09:00,1.928,0.134,235.57,8.4,1,8,17,0.0321,0.0022,0.001,0.008,0.017,0.0321
17/12/2006,11:10:00,2.526,0.082,234.36,11,1,20,17,0.0421,0.0014,0.001,0.02,0.017,0.0421
17/12/2006,11:11:00,1.51,0,235.49,6.4,1,3,17,0.0252,0,0.001,0.003,0.017,0.0252
17/12/2006,11:12:00,1.572,0.064,236.83,6.6,1,4,17,0.0262,0.0011,0.001,0.004,0.017,0.0262
17/12/2006,11:13:00,1.602,0.076,237.21,6.8,2,4,18,0.0267,0.0013,0.002,0.004,0.018,0.0267
17/12/2006,11:14:00,1.562,0.062,236.76,6.6,1,4,17,0.026,0.001,0.001,0.004,0.017,0.026
17/12/2006,11:15:00,1.55,0,237.83,6.4,1,3,17,0.0258,0,0.001,0.003,0.017,0.0258
17/12/2006,11:16:00,1.586,0.05,237.91,6.6,1,4,17,0.0264,0.0008,0.001,0.004,0.017,0.0264
17/12/2006,11:17:00,1.658,0.168,238.35,7,1,3,18,0.0276,0.0028,0.001,0.003,0.018,0.0276
17/12/2006,11:18:00,1.658,0.164,236.8,7,2,3,17,0.0276,0.0027,0.002,0.003,0.017,0.0276
17/12/2006,11:19:00,1.65,0.314,234.89,7,0,1,17,0.0275,0.0052,0,0.001,0.017,0.0275
17/12/2006,11:20:00,1.676,0.312,235.59,7.2,1,0,17,0.0279,0.0052,0.001,0,0.017,0.0279
17/12/2006,11:21:00,2.492,0.31,234.99,11.4,12,1,17,0.0415,0.0052,0.012,0.001,0.017,0.0415
17/12/2006,11:22:00,3.828,0.288,234.29,16.4,37,1,17,0.0638,0.0048,0.037,0.001,0.017,0.0638
17/12/2006,11:23:00,3.822,0.262,234.72,16.2,37,0,16,0.0637,0.0044,0.037,0,0.016,0.0637
17/12/2006,11:24:00,3.834,0.254,235.27,16.2,37,1,17,0.0639,0.0042,0.037,0.001,0.017,0.0639
17/12/2006,11:25:00,3.81,0.248,235.19,16.2,37,0,17,0.0635,0.0041,0.037,0,0.017,0.0635
17/12/2006,11:26:00,3.824,0.244,234.83,16.2,37,0,17,0.0637,0.0041,0.037,0,0.017,0.0637
17/12/2006,11:27:00,3.838,0.226,235.06,16.2,37,0,17,0.064,0.0038,0.037,0,0.017,0.064
17/12/2006,11:28:00,3.844,0.23,234.72,16.4,37,1,17,0.0641,0.0038,0.037,0.001,0.017,0.0641
17/12/2006,11:29:00,3.824,0.25,234.49,16.2,37,0,17,0.0637,0.0042,0.037,0,0.017,0.0637
17/12/2006,11:30:00,3.844,0.208,234.82,16.4,37,1,17,0.0641,0.0035,0.037,0.001,0.017,0.0641
17/12/2006,11:31:00,3.88,0.146,234.73,16.4,37,2,17,0.0647,0.0024,0.037,0.002,0.017,0.0647
17/12/2006,11:32:00,4.004,0.162,236.29,16.8,37,5,17,0.0667,0.0027,0.037,0.005,0.017,0.0667
17/12/2006,11:33:00,3.784,0.124,235.97,16,38,0,17,0.0631,0.0021,0.038,0,0.017,0.0631
17/12/2006,11:34:00,3.784,0.104,236.2,16,37,1,17,0.0631,0.0017,0.037,0.001,0.017,0.0631
17/12/2006,11:35:00,3.792,0.104,237.09,16,37,0,17,0.0632,0.0017,0.037,0,0.017,0.0632
17/12/2006,11:36:00,2.146,0.192,236.81,9.8,11,0,17,0.0358,0.0032,0.011,0,0.017,0.0358
17/12/2006,11:37:00,1.608,0.208,237.06,6.8,0,0,17,0.0268,0.0035,0,0,0.017,0.0268
17/12/2006,11:38:00,1.828,0.212,237.83,7.6,0,0,18,0.0305,0.0035,0,0,0.018,0.0305
17/12/2006,11:39:00,1.922,0.212,237.67,8,0,0,17,0.032,0.0035,0,0,0.017,0.032
17/12/2006,11:40:00,1.978,0.252,237.94,8.4,0,0,17,0.033,0.0042,0,0,0.017,0.033
17/12/2006,11:41:00,1.93,0.218,238.08,8,1,0,18,0.0322,0.0036,0.001,0,0.018,0.0322
17/12/2006,11:42:00,1.964,0.222,239.49,8.2,0,1,17,0.0327,0.0037,0,0.001,0.017,0.0327
17/12/2006,11:43:00,1.854,0.224,240.69,7.6,0,0,18,0.0309,0.0037,0,0,0.018,0.0309
17/12/2006,11:44:00,1.762,0.228,240.31,7.4,0,0,18,0.0294,0.0038,0,0,0.018,0.0294
17/12/2006,11:45:00,1.738,0.218,239.63,7.2,0,0,17,0.029,0.0036,0,0,0.017,0.029
17/12/2006,11:46:00,1.766,0.228,240.77,7.4,0,0,18,0.0294,0.0038,0,0,0.018,0.0294
17/12/2006,11:47:00,1.746,0.234,240.59,7.2,0,0,18,0.0291,0.0039,0,0,0.018,0.0291
17/12/2006,11:48:00,1.734,0.236,239.63,7.2,0,1,17,0.0289,0.0039,0,0.001,0.017,0.0289
17/12/2006,11:49:00,1.738,0.252,239.29,7.2,0,0,18,0.029,0.0042,0,0,0.018,0.029
17/12/2006,11:50:00,1.958,0.248,238.73,8.2,0,0,17,0.0326,0.0041,0,0,0.017,0.0326
17/12/2006,11:51:00,1.964,0.222,239.3,8.2,0,0,18,0.0327,0.0037,0,0,0.018,0.0326
17/12/2006,11:52:00,1.962,0.232,239.43,8.2,0,0,17,0.0327,0.0039,0,0,0.017,0.0326
17/12/2006,11:53:00,2.05,0.348,238.99,8.6,0,1,18,0.0342,0.0058,0,0.001,0.018,0.0326
17/12/2006,11:54:00,2.032,0.342,239.1,8.6,0,0,17,0.0339,0.0057,0,0,0.017,0.0326
17/12/2006,11:55:00,2.036,0.34,238.21,8.6,0,0,18,0.0339,0.0057,0,0,0.018,0.0326
17/12/2006,11:56:00,1.964,0.27,238.1,8.2,0,0,17,0.0327,0.0045,0,0,0.017,0.0326
17/12/2006,11:57:00,1.97,0.252,238.53,8.2,0,0,18,0.0328,0.0042,0,0,0.018,0.0326
17/12/2006,11:58:00,1.946,0.246,238.36,8.2,0,0,17,0.0324,0.0041,0,0,0.017,0.0326
17/12/2006,11:59:00,1.97,0.254,238.87,8.2,0,1,17,0.0328,0.0042,0,0.001,0.017,0.0326
17/12/2006,12:00:00,1.962,0.252,239.73,8.2,0,0,18,0.0327,0.0042,0,0,0.018,0.0326
17/12/2006,12:01:00,1.988,0.26,240.32,8.2,0,0,18,0.0331,0.0043,0,0,0.018,0.0326
17/12/2006,12:02:00,1.972,0.258,240.63,8.2,0,0,17,0.0329,0.0043,0,0,0.017,0.0326
17/12/2006,12:03:00,1.974,0.256,239.28,8.2,0,0,18,0.0329,0.0043,0,0,0.018,0.0326
17/12/2006,12:04:00,1.954,0.25,239,8.2,0,0,17,0.0326,0.0042,0,0,0.017,0.0326
17/12/2006,12:05:00,1.958,0.25,238.1,8.2,0,0,18,0.0326,0.0042,0,0,0.018,0.0326
17/12/2006,12:06:00,2.01,0.35,236.29,8.6,0,0,17,0.0335,0.0058,0,0,0.017,0.0326
17/12/2006,12:07:00,1.946,0.304,237.11,8.2,0,1,17,0.0324,0.0051,0,0.001,0.017,0.0326
17/12/2006,12:08:00,1.928,0.294,237.56,8.2,0,0,17,0.0321,0.0049,0,0,0.017,0.0326
17/12/2006,12:09:00,1.908,0.208,238.25,8,0,0,18,0.0318,0.0035,0,0,0.018,0.0326
17/12/2006,12:10:00,1.708,0.118,238.16,7.2,0,0,17,0.0285,0.002,0,0,0.017,0.0285
17/12/2006,12:11:00,1.564,0.132,239.22,6.4,0,0,18,0.0261,0.0022,0,0,0.018,0.0261
17/12/2006,12:12:00,1.54,0.126,238.96,6.4,0,0,17,0.0257,0.0021,0,0,0.017,0.0257
17/12/2006,12:13:00,1.56,0.13,238.77,6.4,0,1,18,0.026,0.0022,0,0.001,0.018,0.026
17/12/2006,12:14:00,1.584,0.124,238.7,6.6,0,0,17,0.0264,0.0021,0,0,0.017,0.0264
17/12/2006,12:15:00,1.734,0.122,237.94,7.2,0,0,17,0.0289,0.002,0,0,0.017,0.0289
17/12/2006,12:16:00,1.772,0.11,238.63,7.4,0,0,18,0.0295,0.0018,0,0,0.018,0.0295
17/12/2006,12:17:00,1.874,0.106,238.61,7.8,0,0,17,0.0312,0.0018,0,0,0.017,0.0312
17/12/2006,12:18:00,1.74,0.11,238.48,7.2,0,0,18,0.029,0.0018,0,0,0.018,0.029
17/12/2006,12:19:00,1.622,0.118,237.83,6.8,0,0,17,0.027,0.002,0,0,0.017,0.027
17/12/2006,12:20:00,1.854,0.114,238.4,7.8,0,0,17,0.0309,0.0019,0,0,0.017,0.0309
17/12/2006,12:21:00,1.854,0.114,238.5,7.8,0,0,18,0.0309,0.0019,0,0,0.018,0.0309
17/12/2006,12:22:00,1.906,0.148,239.11,8,0,0,17,0.0318,0.0025,0,0,0.017,0.0318
17/12/2006,12:23:00,1.946,0.222,239.38,8,0,0,18,0.0324,0.0037,0,0,0.018,0.0324
17/12/2006,12:24:00,3.36,0.528,237.53,14.6,0,0,17,0.056,0.0088,0,0,0.017,0.056
17/12/2006,12:25:00,3.518,0.504,237.66,15,0,0,17,0.0586,0.0084,0,0,0.017,0.0586
17/12/2006,12:26:00,2.438,0.294,237.39,10.8,0,0,18,0.0406,0.0049,0,0,0.018,0.0406
17/12/2006,12:27:00,1.924,0.218,238.26,8,0,0,17,0.0321,0.0036,0,0,0.017,0.0321
17/12/2006,12:28:00,1.954,0.244,238.24,8.2,0,0,17,0.0326,0.0041,0,0,0.017,0.0326
17/12/2006,12:29:00,2.018,0.344,237.51,8.6,0,0,18,0.0336,0.0057,0,0,0.018,0.0336
17/12/2006,12:30:00,2.014,0.346,237.63,8.6,0,0,17,0.0336,0.0058,0,0,0.017,0.0336
17/12/2006,12:31:00,1.992,0.34,236.48,8.4,0,0,17,0.0332,0.0057,0,0,0.017,0.0332
17/12/2006,12:32:00,1.996,0.344,237.2,8.4,0,0,17,0.0333,0.0057,0,0,0.017,0.0333
17/12/2006,12:33:00,2.002,0.344,237.42,8.4,0,0,18,0.0334,0.0057,0,0,0.018,0.0334
17/12/2006,12:34:00,1.964,0.292,237.15,8.4,0,0,17,0.0327,0.0049,0,0,0.017,0.0327
17/12/2006,12:35:00,1.93,0.242,236.99,8.2,0,0,17,0.0322,0.004,0,0,0.017,0.0322
17/12/2006,12:36:00,1.83,0.304,237.22,7.8,0,0,17,0.0305,0.0051,0,0,0.017,0.0305
17/12/2006,12:37:00,1.706,0.366,237.1,7.2,0,1,17,0.0284,0.0061,0,0.001,0.017,0.0284
17/12/2006,12:38:00,2.93,0.574,236.1,13,0,2,18,0.0488,0.0096,0,0.002,0.018,0.0488
17/12/2006,12:39:00,3.182,0.582,236.37,13.8,0,1,17,0.053,0.0097,0,0.001,0.017,0.053
17/12/2006,12:40:00,1.718,0.37,237.78,7.4,0,1,17,0.0286,0.0062,0,0.001,0.017,0.0286
17/12/2006,12:41:00,1.716,0.366,237.42,7.4,0,2,17,0.0286,0.0061,0,0.002,0.017,0.0286
17/12/2006,12:42:00,1.71,0.364,236.75,7.4,0,1,17,0.0285,0.0061,0,0.001,0.017,0.0285
17/12/2006,12:43:00,1.712,0.364,236.81,7.4,0,2,18,0.0285,0.0061,0,0.002,0.018,0.0285
17/12/2006,12:44:00,1.702,0.36,235.93,7.2,0,1,17,0.0284,0.006,0,0.001,0.017,0.0284
17/12/2006,12:45:00,1.732,0.37,238.15,7.4,0,1,17,0.0289,0.0062,0,0.001,0.017,0.0289
17/12/2006,12:46:00,1.722,0.366,237.32,7.4,0,2,17,0.0287,0.0061,0,0.002,0.017,0.0287
17/12/2006,12:47:00,1.712,0.362,236.64,7.4,0,1,17,0.0285,0.006,0,0.001,0.017,0.0285
17/12/2006,12:48:00,1.716,0.364,236.92,7.4,0,1,18,0.0286,0.0061,0,0.001,0.018,0.0286
17/12/2006,12:49:00,1.714,0.362,236.68,7.4,0,2,17,0.0286,0.006,0,0.002,0.017,0.0286
17/12/2006,12:50:00,1.71,0.362,236.6,7.4,0,1,17,0.0285,0.006,0,0.001,0.017,0.0285
17/12/2006,12:51:00,1.722,0.366,237.55,7.4,0,1,17,0.0287,0.0061,0,0.001,0.017,0.0287
17/12/2006,12:52:00,1.72,0.366,237.38,7.4,0,2,17,0.0287,0.0061,0,0.002,0.017,0.0287
17/12/2006,12:53:00,1.714,0.364,237.05,7.4,0,1,18,0.0286,0.0061,0,0.001,0.018,0.0286
17/12/2006,12:54:00,1.736,0.372,238.67,7.4,0,1,17,0.0289,0.0062,0,0.001,0.017,0.0289
17/12/2006,12:55:00,1.726,0.368,237.97,7.4,0,1,17,0.0288,0.0061,0,0.001,0.017,0.0288
17/12/2006,12:56:00,1.712,0.364,236.97,7.4,0,2,18,0.0285,0.0061,0,0.002,0.018,0.0285
17/12/2006,12:57:00,1.72,0.366,237.59,7.4,0,1,17,0.0287,0.0061,0,0.001,0.017,0.0287
17/12/2006,12:58:00,1.718,0.364,237.38,7.4,0,1,17,0.0286,0.0061,0,0.001,0.017,0.0286
17/12/2006,12:59:00,1.704,0.36,236.31,7.2,0,1,17,0.0284,0.006,0,0.001,0.017,0.0284
17/12/2006,13:00:00,1.754,0.392,237.65,7.6,0,1,18,0.0292,0.0065,0,0.001,0.018,0.0292
17/12/2006,13:01:00,1.798,0.47,237.85,7.8,0,2,17,0.03,0.0078,0,0.002,0.017,0.03
17/12/2006,13:02:00,1.742,0.364,238.42,7.4,0,0,17,0.029,0.0061,0,0,0.017,0.029
17/12/2006,13:03:00,1.74,0.354,238.72,7.4,0,0,18,0.029,0.0059,0,0,0.018,0.029
17/12/2006,13:04:00,1.742,0.356,238.91,7.4,0,0,17,0.029,0.0059,0,0,0.017,0.029
17/12/2006,13:05:00,1.75,0.358,239.53,7.4,0,0,18,0.0292,0.006,0,0,0.018,0.0292
17/12/2006,13:06:00,1.736,0.354,238.56,7.4,0,0,17,0.0289,0.0059,0,0,0.017,0.0289
17/12/2006,13:07:00,1.712,0.344,236.85,7.2,0,0,17,0.0285,0.0057,0,0,0.017,0.0285
17/12/2006,13:08:00,1.566,0.246,237.24,6.6,0,0,18,0.0261,0.0041,0,0,0.018,0.0261
17/12/2006,13:09:00,1.488,0.196,236.94,6.2,0,0,17,0.0248,0.0033,0,0,0.017,0.0248
17/12/2006,13:10:00,1.494,0.198,237.5,6.2,0,0,17,0.0249,0.0033,0,0,0.017,0.0249
17/12/2006,13:11:00,1.504,0.202,238.52,6.2,0,0,18,0.0251,0.0034,0,0,0.018,0.0251
17/12/2006,13:12:00,1.498,0.198,237.91,6.2,0,0,17,0.025,0.0033,0,0,0.017,0.025
17/12/2006,13:13:00,1.44,0.104,238.95,6,0,0,17,0.024,0.0017,0,0,0.017,0.024
17/12/2006,13:14:00,1.44,0.102,239.01,6,0,0,18,0.024,0.0017,0,0,0.018,0.024
17/12/2006,13:15:00,1.434,0.1,238.37,6,0,0,17,0.0239,0.0017,0,0,0.017,0.0239
17/12/2006,13:16:00,1.446,0.104,239.46,6,0,0,18,0.0241,0.0017,0,0,0.018,0.0241
17/12/2006,13:17:00,1.442,0.102,239.19,6,0,0,17,0.024,0.0017,0,0,0.017,0.024
17/12/2006,13:18:00,1.434,0.1,238.38,6,0,0,18,0.0239,0.0017,0,0,0.018,0.0239
17/12/2006,13:19:00,1.456,0.106,240.35,6,0,0,17,0.0243,0.0018,0,0,0.017,0.0243
17/12/2006,13:20:00,1.462,0.108,240.48,6,0,0,18,0.0244,0.0018,0,0,0.018,0.0244
17/12/2006,13:21:00,1.478,0.112,241.88,6,0,0,18,0.0246,0.0019,0,0,0.018,0.0246
17/12/2006,13:22:00,1.47,0.114,242.17,6,0,0,18,0.0245,0.0019,0,0,0.018,0.0245
17/12/2006,13:23:00,1.456,0.11,241.05,6,0,0,18,0.0243,0.0018,0,0,0.018,0.0243
17/12/2006,13:24:00,1.45,0.108,240.69,6,0,0,17,0.0242,0.0018,0,0,0.017,0.0242
17/12/2006,13:25:00,1.448,0.108,240.46,6,0,0,18,0.0241,0.0018,0,0,0.018,0.0241
17/12/2006,13:26:00,1.442,0.106,240.11,6,0,0,18,0.024,0.0018,0,0,0.018,0.024
17/12/2006,13:27:00,1.446,0.108,240.45,6,0,0,17,0.0241,0.0018,0,0,0.017,0.0241
17/12/2006,13:28:00,1.446,0.108,240.73,6,0,0,18,0.0241,0.0018,0,0,0.018,0.0241
17/12/2006,13:29:00,1.44,0.106,240.29,6,0,0,18,0.024,0.0018,0,0,0.018,0.024
17/12/2006,13:30:00,1.44,0.108,240.19,6,0,0,18,0.024,0.0018,0,0,0.018,0.024
17/12/2006,13:31:00,1.436,0.106,240.06,6,0,0,17,0.0239,0.0018,0,0,0.017,0.0239
17/12/2006,13:32:00,1.44,0.108,240.48,6,0,0,18,0.024,0.0018,0,0,0.018,0.024
17/12/2006,13:33:00,1.436,0.106,240.2,6,0,0,18,0.0239,0.0018,0,0,0.018,0.0239
17/12/2006,13:34:00,1.434,0.106,240.03,6,0,0,17,0.0239,0.0018,0,0,0.017,0.0239
17/12/2006,13:35:00,1.648,0.102,239.8,6.8,0,0,18,0.0275,0.0017,0,0,0.018,0.0275
17/12/2006,13:36:00,1.734,0.102,239.49,7.2,0,0,17,0.0289,0.0017,0,0,0.017,0.0289
17/12/2006,13:37:00,1.816,0.202,239.02,7.6,0,0,18,0.0303,0.0034,0,0,0.018,0.0303
17/12/2006,13:38:00,1.808,0.204,239.8,7.6,0,0,17,0.0301,0.0034,0,0,0.017,0.0301
17/12/2006,13:39:00,1.822,0.21,240.61,7.6,0,0,18,0.0304,0.0035,0,0,0.018,0.0304
17/12/2006,13:40:00,1.822,0.21,240.47,7.6,0,0,18,0.0304,0.0035,0,0,0.018,0.0304
17/12/2006,13:41:00,1.826,0.21,240.86,7.6,0,0,18,0.0304,0.0035,0,0,0.018,0.0304
17/12/2006,13:42:00,1.824,0.21,240.8,7.6,0,0,17,0.0304,0.0035,0,0,0.017,0.0304
17/12/2006,13:43:00,1.82,0.208,240.56,7.6,0,0,18,0.0303,0.0035,0,0,0.018,0.0303
17/12/2006,13:44:00,1.81,0.206,239.91,7.6,0,0,18,0.0302,0.0034,0,0,0.018,0.0302
17/12/2006,13:45:00,1.81,0.206,240.01,7.6,0,0,17,0.0302,0.0034,0,0,0.017,0.0302
17/12/2006,13:46:00,1.806,0.206,239.84,7.6,0,0,18,0.0301,0.0034,0,0,0.018,0.0301
17/12/2006,13:47:00,1.814,0.208,240.45,7.6,0,0,18,0.0302,0.0035,0,0,0.018,0.0302
17/12/2006,13:48:00,1.812,0.208,240.41,7.6,0,0,17,0.0302,0.0035,0,0,0.017,0.0302
17/12/2006,13:49:00,1.784,0.154,241.24,7.4,0,0,18,0.0297,0.0026,0,0,0.018,0.0297
17/12/2006,13:50:00,1.758,0.112,241.6,7.2,0,0,18,0.0293,0.0019,0,0,0.018,0.0293
17/12/2006,13:51:00,1.768,0.114,242.26,7.2,0,0,18,0.0295,0.0019,0,0,0.018,0.0295
17/12/2006,13:52:00,1.764,0.112,242,7.2,0,0,18,0.0294,0.0019,0,0,0.018,0.0294
17/12/2006,13:53:00,1.764,0.112,242.11,7.2,0,0,18,0.0294,0.0019,0,0,0.018,0.0294
17/12/2006,13:54:00,2.152,0.106,241.42,9.2,0,0,18,0.0359,0.0018,0,0,0.018,0.0359
17/12/2006,13:55:00,3.092,0.092,240.03,12.8,0,0,17,0.0515,0.0015,0,0,0.017,0.0515
17/12/2006,13:56:00,1.79,0.108,241.81,7.4,0,0,18,0.0298,0.0018,0,0,0.018,0.0298
17/12/2006,13:57:00,1.76,0.108,241.58,7.2,0,0,18,0.0293,0.0018,0,0,0.018,0.0293
17/12/2006,13:58:00,1.752,0.104,240.73,7.2,0,0,18,0.0292,0.0017,0,0,0.018,0.0292
17/12/2006,13:59:00,1.75,0.106,240.85,7.2,0,0,17,0.0292,0.0018,0,0,0.017,0.0292
17/12/2006,14:00:00,1.744,0.104,240.38,7.2,0,0,18,0.0291,0.0017,0,0,0.018,0.0291
